NaN,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0
3.5,3,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3,3,3,3.1,3,2.9,2.8,2.8,2.7,2.7,2.8,2.8,2.7,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.7,2.7,2.7,2.8,2.8,2.9,2.9,2.9,3,3,3.1,3,3,2.9,3,3,3,3,2.9,2.9,2.9,2.9,3,3,3.1,3,3,3
3.4,3.1,3,3,2.9,2.9,2.9,3,3,3,3,3.1,3.1,3,3,2.9,2.8,2.8,2.7,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,3,3,3,3,3,3.1,3.1,3.1,3,3,3,3,3,3,3,3,3.1,3.1,3,3,3,3
3.29,3.1,3,3,2.9,2.9,2.9,3,3,3,3,3.1,3.1,3,3,2.9,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.8,2.7,2.7,2.7,2.7,2.8,2.8,2.9,2.8,2.8,2.7,2.7
3.19,3.1,3,3,2.9,2.9,2.9,3,3,3,3,3,3,3,3,2.9,2.8,2.8,2.7,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.7,2.7,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.8,2.8,2.8,2.8,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.8,2.7,2.8
3.08,3.1,3,3,2.9,2.9,2.9,3,3,3,3,3,3.1,3,3,2.9,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.8,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.8,2.9,2.9,3,3,2.9,2.8,2.8,2.8
2.98,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.4,2.4,2.4,2.5,2.5
2.88,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.2,2.1,2.2,2.2,2.2,2.2,2.2,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.4,2.3,2.4,2.3,2.3,2.3,2.4,2.3,2.3,2.3,2.4
2.77,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.2,2.2,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.4,2.3,2.3,2.3,2.4
2.67,2.7,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.6,2.6,2.6,2.6,2.6,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3
